classification,created_at,created_by,is_cold_storage,is_habit_forming,name
"",,,false,false,Vitamin e
HD,2018-02-10T13:35:49.239Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," chlorhexidine gluconate "
HD,2018-02-10T13:35:49.239Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," lemon peel"
HD,2018-02-10T14:26:08.500Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Curcuma longa
"",,,false,false,Ulipristal acetate
"",,,false,false,Metformin hcl & glimepride
HD,2018-02-13T08:53:19.507Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Fairness cream
"",,,false,false,"Co-enzyme q10,l-carnitine"
"",,,false,false,Recombinant human erythropoietin
"",,,false,false,"Calcium citrate "
"",,,false,false," magnesium "
"",,,false,false,"Co enzyme q10, lycopene,mecobalamin"
"",,,false,false,Mometasone furoate
HD,2018-02-13T14:09:02.919Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Flurbioprofen
"",,,false,false,Sodium lauryl
"",,,false,false," ether sulphate"
"",,,false,false,"Carbomer ,"
"",,,false,false,Neem extract
"",,,false,false,Gamma linolenic acid
HD,2018-02-14T07:20:28.863Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Linoleuic acid
"",,,false,false,Insulin glargine
"",,,false,false,"Ornidazole "
"",,,false,false,Pudina
HD,2018-02-14T13:14:10.534Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Antioxdants
"",,,false,false,Trypsin bromelain
RX,2018-02-15T14:23:21.961Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Fucoxanthin green tea
HD,2018-02-15T14:26:17.589Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Mecobalamine
HD,2018-02-15T14:26:17.591Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," alpha lipoic acid "
"",,,false,false,Vitamin k2 7
"",,,false,false,Calcitrol citrate calcium
"",,,false,false,Mineral
"",,,false,false,Cyclopentasiloxane
HD,2018-02-15T15:08:17.178Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Dextrominophen
HD,2018-02-16T12:13:05.403Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Trimethylglycine
"",,,false,false,Light kiquid paraffin
HD,2018-02-16T12:23:47.388Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Clinadamycin "
HD,2018-02-16T12:23:47.388Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," nicotinamide"
HD,2018-02-16T12:25:47.145Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Sodium ascorbyl phosphate
HD,2018-02-16T12:27:21.146Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Ethinylestradiol
"",,,false,false,Protein food supplement
"",,,false,false,Mesalamine delayed
"",,,false,false,L-taurine
"",,,false,false," paracetamol"
"",,,false,false,Tea tree oil
"",,,false,false," zinc pca "
"",,,false,false,Zinc oxide
"",,,false,false,Ursodeoxycholic acid
HD,2018-02-17T08:29:08.045Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Glyceryl trinitrate
"",,,false,false,Ubidecarenone with gelatin
HD,2018-02-17T14:14:09.268Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," antioxydent"
HD,2018-02-17T14:17:16.440Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Liposomal serum
HD,2018-02-17T14:23:33.202Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Estradiol(ethinyl estradiol)
HD,2018-02-17T14:49:31.659Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Aluminium
"",,,false,false,Moxifloxacin ketorolac
"",,,false,false,Olmesartan medoxomil & hydrochlorothiazide
"",,,false,false,Eberconazole
"",,,false,false,Fluticasone furoate
HD,2018-02-19T15:05:04.925Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Simethiicone with dill oil "
HD,2018-02-19T15:05:04.925Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," fennel oil"
"",,,false,false,Clobetasol propionate & salicylic acid
HD,2018-02-19T15:12:12.962Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Homeopathic
"",,,false,false,"Tairine "
"",,,false,false,Azilsartan
"",,,false,false,Montelukast sodium & levocetrizine
"",,,false,false,S-adenosyl-l-methionine
"",,,false,false,Eflornithine hydrochloride
"",,,false,false,Sodium hyaluronate
"",,,false,false,Insulin pen
"",,,false,false,Letoconazole cream
HD,2018-02-22T06:52:01.443Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Curqlife
"",,,false,false,Nutritional food supplement
"",,,false,false,Vitamin c
"",,,false,false,Vitamin b12
"",,,false,false," folic acid"
HD,2018-02-22T07:07:02.686Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Bromfenac
HD,2018-02-22T07:08:42.526Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Aqua disodium laureth
"",,,false,false,Collagen peptide
HD,2018-02-22T14:40:24.118Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Olmesartan medoxomil "
"",,,false,false," amlodipine"
"",,,false,false," lactic acid"
"",,,false,false,Diclofenac diethylamine
"",,,false,false,Methyl salicylate
HD,2018-02-23T09:39:47.620Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Ashwagandha amalaki
HD,2018-02-23T09:44:52.006Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Purified water aloe vera gel light glycerin calamine
"",,,false,false,"Telmisartan "
"",,,false,false," amlodipin "
"",,,false,false," hydrocloride"
HD,2018-02-26T08:59:04.024Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Giloy chicory makoi
HD,2018-02-26T09:00:15.523Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Adonis dead sea minerals
"",,,false,false,Tolterodine tartarate
"",,,false,false,"Curcumin "
"",,,false,false,"Omega 3 fatty acids "
"",,,false,false," piperine softgel"
HD,2018-02-27T09:16:41.596Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Aqua,butylene glycol & chenopodium quinoa seed extract"
"",,,false,false,Nutrient
HD,2018-02-27T11:22:06.747Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Povidone iodine
HD,2018-02-27T11:57:28.250Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Glimepiride voglibose &extended metformin
"",,,false,false," coco sulphate"
"",,,false,false,Corn starch
"",,,false,false," glycinate"
HD,2018-02-27T14:53:14.926Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Panax
HD,2018-02-27T14:53:14.928Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," ginseng extract"
HD,2018-02-27T14:53:14.930Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," levocarnitine"
HD,2018-02-27T14:53:14.931Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," green tea extract "
NSD,2018-02-28T11:36:06.702Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," silica"
"",,,false,false,"Co-enzyme q10, omega 3 fatty acid , epa , dha"
"",,,false,false,Levocetirizine dihydrochloride
"",,,false,false,Polymyxin
"",,,false,false,"Bacitracin "
"",,,false,false,Haldi
"",,,false,false,Cahandan
"",,,false,false," neem"
"",,,false,false,Tulsi
"",,,false,false,L carnitine
"",,,false,false,L-tartrate
"",,,false,false,Tocopheryl (vit e)
"",,,false,false,L arginine
"",,,false,false,Hydroxyzine hydrochloride
"",,,false,false,"Multivitamin "
"",,,false,false,"Ginseng "
"",,,false,false,Sacubitril valsartan
HD,2018-03-03T08:13:54.412Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Piracetam ginkgo biloba
"",,,false,false,Ambroxol hcl
"",,,false,false," guaiphenesin terbutaline sulphate "
"",,,false,false," menthol expectorant"
"",,,false,false,Fosfomycin trometamol
"",,,false,false,Amoxycillin
"",,,false,false," potassium clavulate"
HD,2018-03-03T11:42:42.923Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Olopatadine hci
HD,2018-03-03T11:42:42.924Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Ketorolace tromethamine
"",,,false,false,"Glimepiride,metformin hcl"
HD,2018-03-03T14:52:07.245Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Methyclobalamin "
HD,2018-03-03T14:52:07.246Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Folate myo inositol metformin
"",,,false,false,Cefpodoxime proxeti potassium
"",,,false,false,Saline nasal solution
"",,,false,false,Thiocolchucoside diclofenac
HD,2018-03-06T06:26:37.815Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Lycopne
HD,2018-03-06T06:26:37.815Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," lutein"
HD,2018-03-06T06:27:55.994Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Lactitol monohydrate
HD,2018-03-06T06:31:40.297Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Paroxetine er & clonazepam
"",,,false,false,Telmisartan & hydrochlothazide
"",,,false,false,Neem
"",,,false,false," kapoor"
"",,,false,false," katha"
HD,2018-03-06T13:48:37.357Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Hydroquinone fluocinolone
"",,,false,false,Selenium
"",,,false,false,Saturated fatty acids trans fatty acids
HD,2018-03-07T06:30:25.842Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Carmellose sodium
HD,2018-03-07T06:54:32.177Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Diacerin
"",,,false,false,Linseed oil
"",,,false,false," methyl salicylate"
"",,,false,false,Methylcobalamine folic acid
"",,,false,false,Vitamin d3
HD,2018-03-07T15:12:43.424Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Calcitriol, calcium citrate malate, zinc oxide"
HD,2018-03-09T10:28:53.876Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Omega fatty acis
HD,2018-03-09T10:28:53.877Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," alpha lipoic acid"
HD,2018-03-09T11:19:22.752Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Co-enzyme q-10 300 mg
HD,2018-03-09T12:47:47.093Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Dextromethorphan hgr phenyephrine hcl
HD,2018-03-09T14:25:46.635Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Doxepin hydrochloride
HD,2018-03-10T14:59:22.562Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Levofloxacin "
HD,2018-03-10T14:59:22.563Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," lactic acid bacillus"
"",,,false,false,"Clotrimazole "
"",,,false,false,Norethisterone acetate
HD,2018-03-12T07:04:54.709Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Betcarotene
HD,2018-03-12T07:04:54.714Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," vit c e"
HD,2018-03-13T12:19:08.779Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Piroctone olamine
HD,2018-03-13T12:19:52.391Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"L-methylfolate,pyridoxal-5 phosphate"
"",,,false,false,"Enriched "
"",,,false,false," alovera "
"",,,false,false,"Bioactive collagen peptide, supports cartilage and joint health"
HD,2018-03-13T15:09:41.617Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Ubidexarenone l-arginine tocopherol
HD,2018-03-14T08:46:48.956Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Esmeprazole "
HD,2018-03-14T08:46:48.956Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," levosulpiride"
HD,2018-03-14T11:45:13.190Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Myoinostol
HD,2018-03-14T11:45:48.499Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Clindamycin "
HD,2018-03-14T11:45:48.500Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," adapalene"
NSD,2018-03-14T12:15:14.384Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Bloog glucose test strips
HD,2018-03-15T07:27:03.191Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Rose hip "
HD,2018-03-15T07:27:03.191Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," collagen peptide type"
HD,2018-03-15T07:27:03.191Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," sodium hyaluronate"
"",,,false,false,"Glucosamine hci, msm, akba & bromelain enzyme tablets"
"",,,false,false,Rosuvastatin calcium
"",,,false,false,Formoterol fumarate
HD,2018-03-15T10:05:10.106Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Dextrose "
HD,2018-03-15T10:05:10.112Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Sucrose
HD,2018-03-15T10:07:32.633Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," phenylephrine"
HD,2018-03-15T10:07:32.635Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," ambroxol"
"",,,false,false," aloe vera"
"",,,false,false,Phenylephrine hydrochloride & chlorpheniramine maleate
"",,,false,false,Sodium oicosulfate
HD,2018-03-17T13:20:51.360Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Arbutin ethyl ascorbic acid
"",,,false,false,Alpha pepsin
"",,,false,false,Bacillus lactobacillus
"",,,false,false,"Calcium "
HD,2018-03-19T12:49:14.314Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," boron"
HD,2018-03-19T12:53:33.983Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Gabapentin ,lidocaine hydrochloride & baclofen"
HD,2018-03-20T14:08:55.288Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Halobetasol propionate
"",,,false,false,Methycobalamin
"",,,false,false," pregabalin"
HD,2018-03-20T14:12:30.666Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Metformin hydrochloride
HD,2018-03-20T14:12:30.666Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Prolonged
HD,2018-03-20T14:14:38.741Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Nitroglycerin controlled release
HD,2018-03-20T14:22:28.482Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Nano curcumin
"",,,false,false,Moisturising
HD,2018-03-21T13:08:07.682Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Rosuvastatin & fenofibrate
HD,2018-03-21T13:09:24.386Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Nicoumalone(acenocoumaro)
HD,2018-03-21T13:13:45.284Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Cyanocobalamin (vitamin b12)
"",,,false,false,"Aqua glycerin "
"",,,false,false,"Paraffinum liquidum "
"",,,false,false,Sodium carbomer
HD,2018-03-22T07:33:12.442Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Mecobalamin folic acid  vitamins
"",,,false,false,"Rosuvastin "
"",,,false,false," clopidogrel"
HD,2018-03-22T07:34:19.879Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Pioglitazone hydrochloride
HD,2018-03-22T11:20:49.684Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Salai guggul "
HD,2018-03-22T11:20:49.684Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Erand mool "
HD,2018-03-22T11:20:49.684Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Guduchi
"",,,false,false,"Ofloxacin, ornidazole, terbinafine hydrochloride & clobetasol propionate"
"",,,false,false,Alpha ketoanalogue
HD,2018-03-23T14:28:44.240Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Aqua "
HD,2018-03-23T14:28:44.243Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," glycerin "
HD,2018-03-23T14:28:44.245Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," dodium lauryl "
HD,2018-03-23T14:28:44.246Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," sarcocinate"
HD,2018-03-23T14:29:24.430Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Insulin degludic
"",,,false,false,Carica papaya extract
"",,,false,false," milk powder "
"",,,false,false," vitamins powder"
"",,,false,false,Sodium carboxymethylcellulose
"",,,false,false,"Rosuvastatin ,asprin and  clopidogril"
"",,,false,false,"Torsemide "
HD,2018-03-27T06:09:23.900Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Ferric ammonium citrate
HD,2018-03-27T06:14:50.447Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Escitalopram oxalate clonazepam
"",,,false,false," multimineral "
"",,,false,false,Antioxident
"",,,false,false,Ofloxacin dexamethasone
HD,2018-03-28T10:25:31.341Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Trimethoprim (cotrimoxazole)
HD,2018-03-28T13:13:31.387Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Aloevera ,vitamin e acetate, squalene,"
HD,2018-03-28T13:14:13.027Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,"Cissus quadrangularis,vitex nirgundo,"
HD,2018-03-29T05:54:26.511Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Levetricetam
"",,,false,false,Milk cream
"",,,false,false,Olive oil
HD,2018-03-29T15:09:19.765Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Octinoxate(octyl methoxycinnamate)
HD,2018-03-29T15:09:19.766Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Pine bark
"",,,false,false,Azelaic acid
HD,2018-03-31T06:41:16.277Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Lactic acid bacillus
HD,2018-03-31T06:41:16.277Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false," b complex"
HD,2018-03-31T06:43:57.685Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Fluormetholone
"",,,false,false,Clobetasol propionate
"",,,false,false,"Rosuvastatin "
"",,,false,false,"Asprin "
"",,,false,false," clopidogril"
"",,,false,false,"Potassium "
"",,,false,false," magnesium"
"",,,false,false,Sucralfate & oxetacaine
HD,2018-04-04T12:14:21.061Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Bifidobacterium
"",,,false,false,Vitamin k2-7
HD,2018-04-04T12:21:43.301Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Calcitrol
HD,2018-04-04T13:13:15.915Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Zolpidem tartrate
HD,2018-04-04T13:15:28.391Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Dodium picodulfate
HD,2018-04-04T13:16:40.045Z,"{ ""_id"" : { ""$numberLong"" : ""101007"" }, ""firstName"" : ""Dhanna"", ""lastName"" : ""Babu"" }",false,false,Deloratadine
"",,,false,false,Vitamin b
"",,,false,false,Daclatasvir
"",,,false,false,Polyethylene glycol
